# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_CODON_CHANGE_PLUS_CODON_DELETION	variants_effect_CODON_CHANGE_PLUS_CODON_INSERTION	variants_effect_CODON_DELETION	variants_effect_CODON_INSERTION	variants_effect_DOWNSTREAM	variants_effect_FRAME_SHIFT	variants_effect_FRAME_SHIFT+START_LOST	variants_effect_FRAME_SHIFT+STOP_GAINED	variants_effect_FRAME_SHIFT+STOP_LOST	variants_effect_INTRON	variants_effect_NON_SYNONYMOUS_CODING	variants_effect_SPLICE_SITE_ACCEPTOR+INTRON	variants_effect_SPLICE_SITE_DONOR+INTRON	variants_effect_START_LOST+CODON_CHANGE_PLUS_CODON_INSERTION	variants_effect_START_LOST+CODON_INSERTION	variants_effect_STOP_GAINED	variants_effect_STOP_GAINED+CODON_CHANGE_PLUS_CODON_DELETION	variants_effect_STOP_GAINED+CODON_CHANGE_PLUS_CODON_INSERTION	variants_effect_STOP_GAINED+CODON_INSERTION	variants_effect_STOP_LOST	variants_effect_SYNONYMOUS_CODING	variants_effect_SYNONYMOUS_STOP	variants_effect_UPSTREAM	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
PF3D7_1131000	PF3D7_1131000	PF3D7_1131000.1		0	0	0	38	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	36	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1131200	PF3D7_1131200	PF3D7_1131200.1		0	0	0	7	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5000	0	0	0	3	0	328	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1131300	PF3D7_1131300	PF3D7_1131300.1		0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1131400	PF3D7_1131400	PF3D7_1131400.1		0	0	0	11	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	5000	0	0	0	1	0	185	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1131500	PF3D7_1131500	PF3D7_1131500.1		0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1131600	PF3D7_1131600	PF3D7_1131600.1		0	1	1	8	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	3	0	5000	2	0	8292	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1131700	PF3D7_1131700	PF3D7_1131700.1		0	0	0	13	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5000
PF3D7_1131800	PF3D7_1131800	PF3D7_1131800.1		0	4	4	15	0	1	0	1	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	10	5	0	5000	8	0	4731	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000
PF3D7_1131900	PF3D7_1131900	PF3D7_1131900.1		1	0	1	26	0	0	0	0	14	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	14	0	5000	2	0	2331	0	0	0	0	0	0	0	0	0	0	0	0	12	0	5000
PF3D7_1132000	PF3D7_1132000	PF3D7_1132000.1		0	0	0	15	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5000
PF3D7_1132100	PF3D7_1132100	PF3D7_1132100.1		0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1132300	PF3D7_1132300	PF3D7_1132300.1		0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1132400	PF3D7_1132400	PF3D7_1132400.1		0	0	0	14	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1132500	PF3D7_1132500	PF3D7_1132500.1		0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1132700	PF3D7_1132700	PF3D7_1132700.1		0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1133000	PF3D7_1133000	PF3D7_1133000.1		0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1133100	PF3D7_1133100	PF3D7_1133100.1		1	0	1	6	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	0	5000	2	0	3024	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1133200	PF3D7_1133200	PF3D7_1133200.1		0	0	2	9	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	5000	2	0	5902	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1133300	PF3D7_1133300	PF3D7_1133300.1		0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1133500	PF3D7_1133500	PF3D7_1133500.1		0	0	0	15	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1133600	PF3D7_1133600	PF3D7_1133600.1		0	0	0	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1133700	PF3D7_1133700	PF3D7_1133700.1		0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000
PF3D7_1133800	PF3D7_1133800	PF3D7_1133800.1		0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5000	0	0	0	1	0	196	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1133900	PF3D7_1133900	PF3D7_1133900.1		0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1134200	PF3D7_1134200	PF3D7_1134200.1		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1134300	PF3D7_1134300	PF3D7_1134300.1		0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1134400	PF3D7_1134400	PF3D7_1134400.1		0	0	0	5	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5000	0	0	0	2	0	125	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1134500	PF3D7_1134500	PF3D7_1134500.1		0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1134600	PF3D7_1134600	PF3D7_1134600.1		0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1134800	PF3D7_1134800	PF3D7_1134800.1		0	0	0	4	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5000	0	0	0	2	0	160	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1134900	PF3D7_1134900	PF3D7_1134900.1		0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1135000	PF3D7_1135000	PF3D7_1135000.1		0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1135000	PF3D7_1135000	PF3D7_1135000.2		0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1135000	PF3D7_1135000	PF3D7_1135000.3		0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1135300	PF3D7_1135300	PF3D7_1135300.1		0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1135400	PF3D7_1135400	PF3D7_1135400.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1135500	PF3D7_1135500	PF3D7_1135500.1		0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1135600	PF3D7_1135600	PF3D7_1135600.1		0	0	0	6	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	2	0	186	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1135700	PF3D7_1135700	PF3D7_1135700.1		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1135800	PF3D7_1135800	PF3D7_1135800.1		0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1135900	PF3D7_1135900	PF3D7_1135900.1		0	0	0	9	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	5000	0	0	0	2	0	189	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1136000	PF3D7_1136000	PF3D7_1136000.1		3	0	5	11	0	0	2	0	4	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	4	0	5000	8	0	10265	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1136100	PF3D7_1136100	PF3D7_1136100.1		0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1136200	PF3D7_1136200	PF3D7_1136200.1		0	0	1	6	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1129	3	0	148	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1136600	PF3D7_1136600	PF3D7_1136600.1		0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1136700	PF3D7_1136700	PF3D7_1136700.1		0	0	0	7	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	5000	0	0	0	1	0	123	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1136700	PF3D7_1136700	PF3D7_1136700.2		0	0	0	7	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	5000	0	0	0	1	0	123	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1136800	PF3D7_1136800	PF3D7_1136800.1		0	0	0	10	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5000	0	0	0	1	0	302	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1137000	PF3D7_1137000	PF3D7_1137000.1		0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1137100	PF3D7_1137100	PF3D7_1137100.1		0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1137200	PF3D7_1137200	PF3D7_1137200.1		1	0	0	5	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5000	1	0	1248	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1137300	PF3D7_1137300	PF3D7_1137300.1		0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1137400	PF3D7_1137400	PF3D7_1137400.1		0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1137500	PF3D7_1137500	PF3D7_1137500.1		0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1137600	PF3D7_1137600	PF3D7_1137600.1		0	0	0	13	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	5000	0	0	0	1	0	201	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1137700	PF3D7_1137700	PF3D7_1137700.1		0	0	0	15	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5000
PF3D7_1137800	PF3D7_1137800	PF3D7_1137800.1		0	0	0	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1137900	PF3D7_1137900	PF3D7_1137900.1		0	0	0	10	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	5000	0	0	0	2	0	195	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1138000	PF3D7_1138000	PF3D7_1138000.1		0	0	1	6	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5000	1	0	8550	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1138200	PF3D7_1138200	PF3D7_1138200.1		0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	201	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1138300	PF3D7_1138300	PF3D7_1138300.1		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1138600	PF3D7_1138600	PF3D7_1138600.1		0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1138700	PF3D7_1138700	PF3D7_1138700.1		0	0	2	6	0	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5000	2	0	5412	1	0	146	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1138800	PF3D7_1138800	PF3D7_1138800.1		0	0	1	10	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	5000	1	0	4169	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1138900	PF3D7_1138900	PF3D7_1138900.1		1	0	1	5	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5000	2	0	3360	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1139000	PF3D7_1139000	PF3D7_1139000.1		0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1139100	PF3D7_1139100	PF3D7_1139100.1		0	0	4	5	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5000	4	0	5376	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1139200	PF3D7_1139200	PF3D7_1139200.1		0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1139400	PF3D7_1139400	PF3D7_1139400.1		4	0	0	10	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	5000	4	0	3586	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5000
PF3D7_1139500	PF3D7_1139500	PF3D7_1139500.1		0	0	0	7	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	5000	0	0	0	1	0	241	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1139500	PF3D7_1139500	PF3D7_1139500.2		0	0	0	5	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5000	0	0	0	1	0	241	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1139600	PF3D7_1139600	PF3D7_1139600.1		0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1139700	PF3D7_1139700	PF3D7_1139700.1		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1139800	PF3D7_1139800	PF3D7_1139800.1		0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1139900	PF3D7_1139900	PF3D7_1139900.1		0	0	0	9	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	5000	0	0	0	1	0	135	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1140100	PF3D7_1140100	PF3D7_1140100.1		0	0	0	9	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5000	0	0	0	3	0	338	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1140200	PF3D7_1140200	PF3D7_1140200.1		0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1140300	PF3D7_1140300	PF3D7_1140300.1		0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1140400	PF3D7_1140400	PF3D7_1140400.1		0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1140600	PF3D7_1140600	PF3D7_1140600.1		0	0	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	5000
PF3D7_1140700	PF3D7_1140700	PF3D7_1140700.1		7	3	22	25	5	0	2	2	0	7	0	0	0	0	13	0	0	0	0	0	0	0	0	0	3	0	25	0	0	0	32	0	6828	0	0	0	0	0	0	0	0	0	0	0	0	25	0	5000
PF3D7_1140800	PF3D7_1140800	PF3D7_1140800.1		0	0	0	29	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	5000
PF3D7_1140900	PF3D7_1140900	PF3D7_1140900.1		0	0	0	29	0	0	0	0	25	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	5000	0	0	0	4	0	140	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1141000	PF3D7_1141000	PF3D7_1141000.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1141100	PF3D7_1141100	PF3D7_1141100.1		0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1141200	PF3D7_1141200	PF3D7_1141200.1		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1141300	PF3D7_1141300	PF3D7_1141300.1		0	0	0	8	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5000	0	0	0	1	0	251	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1141500	PF3D7_1141500	PF3D7_1141500.1		0	0	0	13	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	5000	0	0	0	3	0	168	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1141700	PF3D7_1141700	PF3D7_1141700.1		0	0	0	15	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	5000	0	0	0	1	0	147	0	0	0	0	0	0	0	0	0	8	0	5000
PF3D7_1141800	PF3D7_1141800	PF3D7_1141800.1		0	0	0	15	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	5000	0	0	0	1	0	122	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1142000	PF3D7_1142000	PF3D7_1142000.1		0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1142100	PF3D7_1142100	PF3D7_1142100.1		0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1142200	PF3D7_1142200	PF3D7_1142200.1		0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1142300	PF3D7_1142300	PF3D7_1142300.1		0	0	0	13	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	5000	0	0	0	1	0	123	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1142600	PF3D7_1142600	PF3D7_1142600.1		0	0	0	14	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	5000	0	0	0	2	0	191	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1142700	PF3D7_1142700	PF3D7_1142700.1		0	0	0	19	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5000
PF3D7_1142800	PF3D7_1142800	PF3D7_1142800.1		0	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1142900	PF3D7_1142900	PF3D7_1142900.1		0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5000
PF3D7_1143000	PF3D7_1143000	PF3D7_1143000.1		0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5000
PF3D7_1143200	PF3D7_1143200	PF3D7_1143200.1		0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5000
